,0,tweets,positivewordscount,negativewordscount,positive_words,negative_words,over all sentiment
847,"['“', 'plan', 'start', 'leadership', 'top', 'coordinate', 'every', 'part', 'government', 'health', 'ministry', '–', 'security', 'diplomacy', 'finance', 'commerce', 'transport', 'trade', 'information', '”', 'drtedros', 'covid', 'coronavirus']","['“', 'plan', 'start', 'leadership', 'top', 'coordinate', 'every', 'part', 'government', 'health', 'ministry', '–', 'security', 'diplomacy', 'finance', 'commerce', 'transport', 'trade', 'information', '”', 'drtedros', 'covid', 'coronavirus']",1,0,",top",,positive
848,"['drill', 'time', 'give', 'time', 'excuse', 'time', 'pull', 'stop', 'countries', 'plan', 'scenario', 'like', 'decade', 'time', 'act', 'plan', 'drtedros', 'covid', 'coronavirus']","['drill', 'time', 'give', 'time', 'excuse', 'time', 'pull', 'stop', 'countries', 'plan', 'scenario', 'like', 'decade', 'time', 'act', 'plan', 'drtedros', 'covid', 'coronavirus']",1,1,",like",",excuse",neutral
849,"['concerned', 'country', 'level', 'political', 'commitment', 'action', 'demonstrate', 'commitment', 'match', 'level', 'threat', 'face', 'drtedros', 'covid', 'coronavirus']","['concerned', 'country', 'level', 'political', 'commitment', 'action', 'demonstrate', 'commitment', 'match', 'level', 'threat', 'face', 'drtedros', 'covid', 'coronavirus']",3,1,",concerned,commitment,commitment",",threat",positive
850,"['live', 'daily', 'medium', 'brief', 'covid', 'drtedros', 'coronavirus']","['live', 'daily', 'medium', 'brief', 'covid', 'drtedros', 'coronavirus']",0,0,,,neutral
851,"['mobilize', 'help', 'people', 'ready', 'new', 'coronavirus', 'call', 'partner', 'amp', 'people', 'country', 'join', 'us', 'take', 'action', 'need', 'safe', 'smart', 'amp', 'kind', 'fight', 'covid', 'learn', 'http']","['mobilize', 'help', 'people', 'ready', 'new', 'coronavirus', 'call', 'partner', 'amp', 'people', 'country', 'join', 'us', 'take', 'action', 'need', 'safe', 'smart', 'amp', 'kind', 'fight', 'covid', 'learn', 'http']",5,0,",help,ready,join,safe,smart",,positive
852,"['encourage', 'country', 'want', 'know', 'much', 'population', 'sick', 'covid', 'start', 'test', 'people', 'symptom']","['encourage', 'country', 'want', 'know', 'much', 'population', 'sick', 'covid', 'start', 'test', 'people', 'symptom']",1,2,",encourage",",sick,symptom",negative
853,"['eight', 'week', 'covid', 'outbreak', 'yet', 'identify', 'virus', 'genetic', 'sequence', 'pcr', 'amp', 'serological', 'assay', 'use', 'wealth', 'knowledge', 'unprecedented', 'new', 'disease', 'coronavirus']","['eight', 'week', 'covid', 'outbreak', 'yet', 'identify', 'virus', 'genetic', 'sequence', 'pcr', 'amp', 'serological', 'assay', 'use', 'wealth', 'knowledge', 'unprecedented', 'new', 'disease', 'coronavirus']",0,2,,",outbreak,virus",negative
854,"['askwho', 'covid', 'v', 'flu', 'ask', 'question', 'expert', 'scbriand']","['askwho', 'covid', 'v', 'flu', 'ask', 'question', 'expert', 'scbriand']",0,0,,,neutral
855,"['personal', 'protective', 'equipment', 'ppe', 'include', '•', 'glove', '•', 'medical', 'mask', '•', 'respirator', '•', 'goggles', '•', 'face', 'shield', '•', 'gown', '•', 'apron', 'coronavirus', 'covid']","['personal', 'protective', 'equipment', 'ppe', 'include', '•', 'glove', '•', 'medical', 'mask', '•', 'respirator', '•', 'goggles', '•', 'face', 'shield', '•', 'gown', '•', 'apron', 'coronavirus', 'covid']",1,0,",protective",,positive
856,"['healthcare', 'worker', 'rely', 'personal', 'protective', 'equipment', 'protect', 'patient', 'infect', 'infect', 'others', 'shortages', 'leave', 'doctor', 'nurse', 'frontline', 'worker', 'dangerously', 'ill', 'equipped', 'care', 'covid', 'patient', 'coronavirus']","['healthcare', 'worker', 'rely', 'personal', 'protective', 'equipment', 'protect', 'patient', 'infect', 'infect', 'others', 'shortages', 'leave', 'doctor', 'nurse', 'frontline', 'worker', 'dangerously', 'ill', 'equipped', 'care', 'covid', 'patient', 'coronavirus']",3,2,",protective,protect,equipped",",infect,infect",positive
857,"['call', 'industry', 'government', 'increase', 'manufacturing', 'personal', 'protective', 'equipment', 'meet', 'rise', 'global', 'demand', 'due', 'covid', 'http', 'coronavirus']","['call', 'industry', 'government', 'increase', 'manufacturing', 'personal', 'protective', 'equipment', 'meet', 'rise', 'global', 'demand', 'due', 'covid', 'http', 'coronavirus']",1,1,",protective",",rise",neutral
858,"['supplies', 'take', 'month', 'deliver', 'market', 'manipulation', 'widespread', 'stock', 'often', 'sell', 'high', 'bidder', 'ship', 'nearly', 'half', 'million', 'set', 'personal', 'protective', 'equipment', 'country', 'supply', 'rapidly', 'deplete', 'drtedros', 'covid', 'coronavirus']","['supplies', 'take', 'month', 'deliver', 'market', 'manipulation', 'widespread', 'stock', 'often', 'sell', 'high', 'bidder', 'ship', 'nearly', 'half', 'million', 'set', 'personal', 'protective', 'equipment', 'country', 'supply', 'rapidly', 'deplete', 'drtedros', 'covid', 'coronavirus']",1,2,",protective",",manipulation,deplete",negative
859,"['’', 'stop', 'covid', 'without', 'protect', 'healthworkers', 'prices', 'surgical', 'mask', 'increase', 'six', 'fold', 'n', 'respirator', 'treble', 'amp', 'gown', 'cost', 'twice', 'much', 'drtedros', 'coronavirus']","['’', 'stop', 'covid', 'without', 'protect', 'healthworkers', 'prices', 'surgical', 'mask', 'increase', 'six', 'fold', 'n', 'respirator', 'treble', 'amp', 'gown', 'cost', 'twice', 'much', 'drtedros', 'coronavirus']",1,0,",protect",,positive
860,"['shortages', 'leave', 'doctor', 'nurse', 'frontline', 'healthworkers', 'dangerously', 'ill', 'equipped', 'care', 'covid', 'patient', 'due', 'limited', 'access', 'supply', 'glove', 'medical', 'mask', 'respirator', 'goggles', 'face', 'shield', 'gown', 'amp', 'apron', 'drtedros', 'coronavirus']","['shortages', 'leave', 'doctor', 'nurse', 'frontline', 'healthworkers', 'dangerously', 'ill', 'equipped', 'care', 'covid', 'patient', 'due', 'limited', 'access', 'supply', 'glove', 'medical', 'mask', 'respirator', 'goggles', 'face', 'shield', 'gown', 'amp', 'apron', 'drtedros', 'coronavirus']",1,1,",equipped",",limited",neutral
861,"['concerned', 'country', '’', 'ability', 'respond', 'compromise', 'severe', 'increase', 'disruption', 'global', 'supply', 'personal', 'protective', 'equipment', '–', 'cause', 'rise', 'demand', 'hoard', 'misuse', 'drtedros', 'covid', 'coronavirus']","['concerned', 'country', '’', 'ability', 'respond', 'compromise', 'severe', 'increase', 'disruption', 'global', 'supply', 'personal', 'protective', 'equipment', '–', 'cause', 'rise', 'demand', 'hoard', 'misuse', 'drtedros', 'covid', 'coronavirus']",2,5,",concerned,protective",",severe,disruption,rise,hoard,misuse",negative
862,"['fourth', '’', 'even', 'talk', 'containment', 'seasonal', 'flu', '–', '’', 'possible', 'possible', 'covid', '’', 'bother', 'contact', 'trace', 'seasonal', 'flu', '–', 'country', 'covid', 'prevent', 'infection', 'amp', 'save', 'life', 'drtedros']","['fourth', '’', 'even', 'talk', 'containment', 'seasonal', 'flu', '–', '’', 'possible', 'possible', 'covid', '’', 'bother', 'contact', 'trace', 'seasonal', 'flu', '–', 'country', 'covid', 'prevent', 'infection', 'amp', 'save', 'life', 'drtedros']",2,2,",prevent,save",",bother,infection",neutral
863,"['third', 'vaccine', 'therapeutic', 'seasonal', 'flu', 'moment', 'vaccine', 'specific', 'treatment', 'covid', 'however', 'clinical', 'trial', 'therapeutic', 'amp', 'vaccine', 'development', 'drtedros', 'coronavirus']","['third', 'vaccine', 'therapeutic', 'seasonal', 'flu', 'moment', 'vaccine', 'specific', 'treatment', 'covid', 'however', 'clinical', 'trial', 'therapeutic', 'amp', 'vaccine', 'development', 'drtedros', 'coronavirus']",1,0,",treatment",,positive
864,"['globally', 'reported', 'covid', 'case', 'die', 'comparison', 'seasonal', 'flu', 'generally', 'kill', 'far', 'infect', 'drtedros', 'coronavirus']","['globally', 'reported', 'covid', 'case', 'die', 'comparison', 'seasonal', 'flu', 'generally', 'kill', 'far', 'infect', 'drtedros', 'coronavirus']",0,4,,",case,die,kill,infect",negative
865,"['second', 'major', 'difference', 'covid', 'cause', 'severe', 'disease', 'seasonal', 'influenza', 'many', 'people', 'globally', 'build', 'immunity', 'seasonal', 'flu', 'strain', 'covid', 'new', 'coronavirus', 'one', 'immunity', 'drtedros']","['second', 'major', 'difference', 'covid', 'cause', 'severe', 'disease', 'seasonal', 'influenza', 'many', 'people', 'globally', 'build', 'immunity', 'seasonal', 'flu', 'strain', 'covid', 'new', 'coronavirus', 'one', 'immunity', 'drtedros']",0,2,,",severe,strain",negative
866,"['way', 'sure', 'look', 'covid', 'antibody', 'large', 'number', 'people', 'several', 'country', 'study', 'give', 'us', 'insight', 'extent', 'infection', 'population', 'time', 'drtedros', 'coronavirus']","['way', 'sure', 'look', 'covid', 'antibody', 'large', 'number', 'people', 'several', 'country', 'study', 'give', 'us', 'insight', 'extent', 'infection', 'population', 'time', 'drtedros', 'coronavirus']",0,1,,",infection",negative
867,"['evidence', 'reported', 'covid', 'case', 'symptom', 'amp', 'case', 'develop', 'symptom', 'within', 'day', 'country', 'look', 'case', 'covid', 'use', 'surveillance', 'system', 'influenza', 'amp', 'respiratory', 'disease', 'drtedros', 'coronavirus']","['evidence', 'reported', 'covid', 'case', 'symptom', 'amp', 'case', 'develop', 'symptom', 'within', 'day', 'country', 'look', 'case', 'covid', 'use', 'surveillance', 'system', 'influenza', 'amp', 'respiratory', 'disease', 'drtedros', 'coronavirus']",0,6,,",case,symptom,case,symptom,case,respiratory",negative
868,"['however', 'important', 'difference', 'first', 'covid', 'transmit', 'efficiently', 'influenza', 'influenza', 'people', 'infect', 'yet', 'sick', 'major', 'driver', 'transmission', 'appear', 'case', 'covid', 'drtedros', 'coronavirus']","['however', 'important', 'difference', 'first', 'covid', 'transmit', 'efficiently', 'influenza', 'influenza', 'people', 'infect', 'yet', 'sick', 'major', 'driver', 'transmission', 'appear', 'case', 'covid', 'drtedros', 'coronavirus']",2,3,",important,efficiently",",infect,sick,case",negative
869,"['coronavirus', 'sars', '’', 'mers', 'amp', '’', 'influenza', 'unique', 'virus', 'unique', 'characteristic', 'covid', 'amp', 'influenza', 'cause', 'respiratory', 'disease', 'amp', 'spread', 'way', 'via', 'small', 'droplet', 'fluid', 'nose', 'amp', 'mouth', 'someone', 'sick', 'drtedros']","['coronavirus', 'sars', '’', 'mers', 'amp', '’', 'influenza', 'unique', 'virus', 'unique', 'characteristic', 'covid', 'amp', 'influenza', 'cause', 'respiratory', 'disease', 'amp', 'spread', 'way', 'via', 'small', 'droplet', 'fluid', 'nose', 'amp', 'mouth', 'someone', 'sick', 'drtedros']",0,4,,",virus,respiratory,spread,sick",negative
870,"['understand', 'people', 'afraid', 'uncertain', 'fear', 'natural', 'human', 'response', 'threat', 'esp', '’', 'threat', '’', 'completely', 'understand', 'get', 'data', 'understand', 'coronavirus', 'amp', 'disease', 'cause', 'amp', 'drtedros', 'covid']","['understand', 'people', 'afraid', 'uncertain', 'fear', 'natural', 'human', 'response', 'threat', 'esp', '’', 'threat', '’', 'completely', 'understand', 'get', 'data', 'understand', 'coronavirus', 'amp', 'disease', 'cause', 'amp', 'drtedros', 'covid']",3,5,",understand,understand,understand",",afraid,uncertain,fear,threat,threat",negative
871,"['outside', 'covid', 'case', 'report', 'country', 'case', 'three', 'country', 'amp', 'new', 'country', 'report', 'first', 'case', 'amp', 'country', 'one', 'case', 'country', 'report', 'case', 'drtedros']","['outside', 'covid', 'case', 'report', 'country', 'case', 'three', 'country', 'amp', 'new', 'country', 'report', 'first', 'case', 'amp', 'country', 'one', 'case', 'country', 'report', 'case', 'drtedros']",0,5,,",case,case,case,case,case",negative
872,"['one', 'epidemic', 'look', 'like', 'end', 'another', 'become', 'increasingly', 'complex', 'total', 'reported', 'case', 'covid', 'globally', 'amp', 'death', 'past', 'hour', 'china', 'report', 'case', 'low', 'since', 'th', 'january', 'drtedros', 'coronavirus']","['one', 'epidemic', 'look', 'like', 'end', 'another', 'become', 'increasingly', 'complex', 'total', 'reported', 'case', 'covid', 'globally', 'amp', 'death', 'past', 'hour', 'china', 'report', 'case', 'low', 'since', 'th', 'january', 'drtedros', 'coronavirus']",1,5,",like",",epidemic,complex,case,death,case",negative
873,"['live', 'daily', 'medium', 'brief', 'covid', 'drtedros', 'coronavirus']","['live', 'daily', 'medium', 'brief', 'covid', 'drtedros', 'coronavirus']",0,0,,,neutral
874,"['prudent', 'traveller', 'sick', 'delay', 'avoid', 'travel', 'covid', 'affect', 'area', 'particular', 'elderly', 'traveller', 'people', 'chronic', 'disease', 'underlie', 'health', 'condition', 'http', 'coronavirus']","['prudent', 'traveller', 'sick', 'delay', 'avoid', 'travel', 'covid', 'affect', 'area', 'particular', 'elderly', 'traveller', 'people', 'chronic', 'disease', 'underlie', 'health', 'condition', 'http', 'coronavirus']",1,3,",prudent",",sick,delay,chronic",negative
875,"['speak', 'accurately', 'risk', 'covid', 'base', 'scientific', 'data', 'late', 'official', 'health', 'advice', 'n', 'repeat', 'share', 'unconfirmed', 'rumour', 'amp', 'avoid', 'use', 'hyperbolic', 'language', 'design', 'generate', 'fear', 'like', '“', 'plague', '”', '“', 'apocalypse', '”', 'coronavirus']","['speak', 'accurately', 'risk', 'covid', 'base', 'scientific', 'data', 'late', 'official', 'health', 'advice', 'n', 'repeat', 'share', 'unconfirmed', 'rumour', 'amp', 'avoid', 'use', 'hyperbolic', 'language', 'design', 'generate', 'fear', 'like', '“', 'plague', '”', '“', 'apocalypse', '”', 'coronavirus']",2,5,",accurately,like",",risk,unconfirmed,fear,plague,apocalypse",negative
876,"['talk', 'people', '“', 'acquire', '”', '“', 'contract', '”', 'covid', 'n', 'talk', 'people', '“', 'transmit', 'covid', '”', '“', 'infect', 'others', '”', '“', 'spread', 'virus', '”', 'imply', 'intentional', 'transmission', 'amp', 'assigns', 'blame', 'http', 'coronavirus']","['talk', 'people', '“', 'acquire', '”', '“', 'contract', '”', 'covid', 'n', 'talk', 'people', '“', 'transmit', 'covid', '”', '“', 'infect', 'others', '”', '“', 'spread', 'virus', '”', 'imply', 'intentional', 'transmission', 'amp', 'assigns', 'blame', 'http', 'coronavirus']",0,4,,",infect,spread,virus,blame",negative
877,"['talk', 'new', 'coronavirus', 'disease', 'covid', 'n', 'attach', 'location', 'ethnicity', 'disease', '“', 'wuhan', 'virus', '”', '“', 'chinese', 'virus', '”', '“', 'asian', 'virus', '”', 'official', 'name', 'disease', 'deliberately', 'choose', 'avoid', 'stigmatization', 'http']","['talk', 'new', 'coronavirus', 'disease', 'covid', 'n', 'attach', 'location', 'ethnicity', 'disease', '“', 'wuhan', 'virus', '”', '“', 'chinese', 'virus', '”', '“', 'asian', 'virus', '”', 'official', 'name', 'disease', 'deliberately', 'choose', 'avoid', 'stigmatization', 'http']",0,3,,",virus,virus,virus",negative
878,"['talk', 'covid', 'certain', 'word', 'amp', 'language', 'may', 'negative', 'meaning', 'people', 'fuel', 'stigmatize', 'attitude', 'http', 'coronavirus']","['talk', 'covid', 'certain', 'word', 'amp', 'language', 'may', 'negative', 'meaning', 'people', 'fuel', 'stigmatize', 'attitude', 'http', 'coronavirus']",1,1,",negative",",stigmatize",neutral
879,"['since', 'february', 'ship', 'personal', 'protection', 'equipment', 'country', 'shipment', 'ready', 'additional', 'country', 'covid', 'situation', 'report', 'http', 'coronavirus']","['since', 'february', 'ship', 'personal', 'protection', 'equipment', 'country', 'shipment', 'ready', 'additional', 'country', 'covid', 'situation', 'report', 'http', 'coronavirus']",2,0,",protection,ready",,positive
880,"['message', 'country', 'one', 'way', 'street', 'push', 'coronavirus', 'back', 'action', 'determine', 'course', 'covid', 'outbreak', 'country', '’', 'choice', 'act', 'drtedros']","['message', 'country', 'one', 'way', 'street', 'push', 'coronavirus', 'back', 'action', 'determine', 'course', 'covid', 'outbreak', 'country', '’', 'choice', 'act', 'drtedros']",0,1,,",outbreak",negative
881,"['staff', 'member', 'iran', 'country', 'office', 'test', 'positive', 'covid', 'mild', 'disease', 'drtedros', 'coronavirus']","['staff', 'member', 'iran', 'country', 'office', 'test', 'positive', 'covid', 'mild', 'disease', 'drtedros', 'coronavirus']",0,1,,",positive",negative
882,"['commonly', 'report', 'covid', 'symptom', 'incl', 'fever', 'dry', 'cough', 'shortness', 'breath', 'patient', 'experience', 'mild', 'illness', 'approximately', 'experience', 'severe', 'disease', 'amp', 'critically', 'ill', 'situation', 'report', 'march', 'http', 'coronavirus']","['commonly', 'report', 'covid', 'symptom', 'incl', 'fever', 'dry', 'cough', 'shortness', 'breath', 'patient', 'experience', 'mild', 'illness', 'approximately', 'experience', 'severe', 'disease', 'amp', 'critically', 'ill', 'situation', 'report', 'march', 'http', 'coronavirus']",0,5,,",symptom,fever,shortness,illness,severe",negative
883,"['use', 'mask', '•', 'healthy', 'need', 'wear', 'mask', 'take', 'care', 'person', 'suspected', 'coronavirus', 'infection', '•', 'wear', 'mask', 'cough', 'sneeze', 'http', 'covid']","['use', 'mask', '•', 'healthy', 'need', 'wear', 'mask', 'take', 'care', 'person', 'suspected', 'coronavirus', 'infection', '•', 'wear', 'mask', 'cough', 'sneeze', 'http', 'covid']",1,2,",healthy",",suspected,infection",negative
884,"['deploy', 'infection', 'prevention', 'control', 'ipc', 'specialist', 'italy', 'support', 'covid', 'response', 'facilitate', 'ipc', 'training', 'european', 'region', 'situation', 'report', 'february', 'http', 'coronavirus']","['deploy', 'infection', 'prevention', 'control', 'ipc', 'specialist', 'italy', 'support', 'covid', 'response', 'facilitate', 'ipc', 'training', 'european', 'region', 'situation', 'report', 'february', 'http', 'coronavirus']",2,1,",support,facilitate",",infection",positive
885,"['conclude', 'covid', 'risk', 'regional', 'amp', 'global', 'level', 'high', 'reason', 'incl', 'following', 'potential', 'major', 'impact', 'health', 'care', 'system', 'affected', 'potentially', 'affected', 'country', 'future', 'potential', 'medical', 'supply', 'shortage']","['conclude', 'covid', 'risk', 'regional', 'amp', 'global', 'level', 'high', 'reason', 'incl', 'following', 'potential', 'major', 'impact', 'health', 'care', 'system', 'affected', 'potentially', 'affected', 'country', 'future', 'potential', 'medical', 'supply', 'shortage']",0,2,,",risk,shortage",negative
886,"['february', 'raise', 'risk', 'assessment', 'covid', 'outbreak', 'internationally', '“', 'high', '”', '“', 'high', '”', 'coronavirus']","['february', 'raise', 'risk', 'assessment', 'covid', 'outbreak', 'internationally', '“', 'high', '”', '“', 'high', '”', 'coronavirus']",0,2,,",risk,outbreak",negative
887,"['intl', 'health', 'regulations', 'country', 'implement', 'additional', 'health', 'measure', 'significantly', 'interfere', 'intl', 'traffic', 'shall', 'notify', 'public', 'health', 'rationale', 'measure', 'within', 'h', 'covid', 'situation', 'report', 'february', 'http']","['intl', 'health', 'regulations', 'country', 'implement', 'additional', 'health', 'measure', 'significantly', 'interfere', 'intl', 'traffic', 'shall', 'notify', 'public', 'health', 'rationale', 'measure', 'within', 'h', 'covid', 'situation', 'report', 'february', 'http']",0,1,,",interfere",negative
888,"['promote', 'regular', 'teleworking', 'across', 'organization', 'outbreak', 'covid', 'community', 'health', 'authority', 'may', 'advise', 'people', 'avoid', 'public', 'transport', 'amp', 'crowd', 'place', 'teleworking', 'help', 'business', 'keep', 'operating', 'employee', 'stay', 'safe']","['promote', 'regular', 'teleworking', 'across', 'organization', 'outbreak', 'covid', 'community', 'health', 'authority', 'may', 'advise', 'people', 'avoid', 'public', 'transport', 'amp', 'crowd', 'place', 'teleworking', 'help', 'business', 'keep', 'operating', 'employee', 'stay', 'safe']",3,2,",advise,help,safe",",outbreak,crowd",positive
889,"['simple', 'way', 'prevent', 'spread', 'covid', 'workplace', 'promote', 'regular', 'thorough', 'hand', 'washing', 'put', 'sanitize', 'hand', 'rub', 'dispenser', 'prominent', 'place', 'around', 'workplace', 'amp', 'provide', 'access', 'place', 'staff', 'contractor', 'amp', 'customer', 'wash', 'hand', 'amp']","['simple', 'way', 'prevent', 'spread', 'covid', 'workplace', 'promote', 'regular', 'thorough', 'hand', 'washing', 'put', 'sanitize', 'hand', 'rub', 'dispenser', 'prominent', 'place', 'around', 'workplace', 'amp', 'provide', 'access', 'place', 'staff', 'contractor', 'amp', 'customer', 'wash', 'hand', 'amp']",2,1,",prevent,prominent",",spread",positive
890,"['new', 'guidance', 'prevent', 'spread', 'covid', 'workplace', 'protect', 'customer', 'contractor', 'employee', 'http', 'coronavirus']","['new', 'guidance', 'prevent', 'spread', 'covid', 'workplace', 'protect', 'customer', 'contractor', 'employee', 'http', 'coronavirus']",3,1,",guidance,prevent,protect",",spread",positive
891,"['together', 'powerful', 'containment', 'start', 'great', 'enemy', 'right', 'coronavirus', '’', 'fear', 'rumour', 'stigma', 'great', 'asset', 'fact', 'reason', 'solidarity', 'drtedros', 'covid']","['together', 'powerful', 'containment', 'start', 'great', 'enemy', 'right', 'coronavirus', '’', 'fear', 'rumour', 'stigma', 'great', 'asset', 'fact', 'reason', 'solidarity', 'drtedros', 'covid']",6,3,",together,powerful,great,right,great,solidarity",",enemy,fear,stigma",positive
892,"['’', 'normal', 'amp', 'understandable', 'feel', 'anxious', 'especially', 'live', 'country', 'community', 'affect', 'find', 'community', 'discuss', 'stay', 'safe', 'workplace', 'school', 'place', 'worship', 'drtedros', 'covid', 'coronavirus']","['’', 'normal', 'amp', 'understandable', 'feel', 'anxious', 'especially', 'live', 'country', 'community', 'affect', 'find', 'community', 'discuss', 'stay', 'safe', 'workplace', 'school', 'place', 'worship', 'drtedros', 'covid', 'coronavirus']",3,1,",understandable,discuss,safe",",anxious",positive
893,"['sick', 'stay', 'home', 'eat', 'sleep', 'separately', 'family', 'use', 'different', 'utensil', 'cutlery', 'eat', 'drtedros', 'covid', 'coronavirus']","['sick', 'stay', 'home', 'eat', 'sleep', 'separately', 'family', 'use', 'different', 'utensil', 'cutlery', 'eat', 'drtedros', 'covid', 'coronavirus']",0,1,,",sick",negative
894,"['underlying', 'condition', 'like', 'cardiovascular', 'disease', 'respiratory', 'condition', 'diabetes', 'high', 'risk', 'develop', 'severe', 'covid', 'may', 'wish', 'avoid', 'crowded', 'area', 'place', 'might', 'interact', 'people', 'sick', 'drtedros']","['underlying', 'condition', 'like', 'cardiovascular', 'disease', 'respiratory', 'condition', 'diabetes', 'high', 'risk', 'develop', 'severe', 'covid', 'may', 'wish', 'avoid', 'crowded', 'area', 'place', 'might', 'interact', 'people', 'sick', 'drtedros']",1,5,",like",",respiratory,risk,severe,crowded,sick",negative
895,"['cough', 'sneeze', 'sleeve', 'use', 'tissue', 'dispose', 'tissue', 'immediately', 'closed', 'rubbish', 'bin', 'clean', 'hand', 'drtedros', 'covid', 'coronavirus']","['cough', 'sneeze', 'sleeve', 'use', 'tissue', 'dispose', 'tissue', 'immediately', 'closed', 'rubbish', 'bin', 'clean', 'hand', 'drtedros', 'covid', 'coronavirus']",1,1,",clean",",rubbish",neutral
896,"['avoid', 'travel', 'fever', 'cough', 'become', 'sick', 'flight', 'inform', 'crew', 'immediately', 'get', 'home', 'make', 'contact', 'health', 'professional', 'tell', 'drtedros', 'covid', 'coronavirus']","['avoid', 'travel', 'fever', 'cough', 'become', 'sick', 'flight', 'inform', 'crew', 'immediately', 'get', 'home', 'make', 'contact', 'health', 'professional', 'tell', 'drtedros', 'covid', 'coronavirus']",0,2,,",fever,sick",negative
897,"['everyone', 'know', 'covid', 'symptom', '–', 'people', 'start', 'fever', 'dry', 'cough', 'runny', 'nose', 'people', 'mild', 'disease', 'get', 'good', 'without', 'need', 'special', 'care', 'drtedros', 'coronavirus']","['everyone', 'know', 'covid', 'symptom', '–', 'people', 'start', 'fever', 'dry', 'cough', 'runny', 'nose', 'people', 'mild', 'disease', 'get', 'good', 'without', 'need', 'special', 'care', 'drtedros', 'coronavirus']",1,2,",good",",symptom,fever",negative
898,"['educate', 'covid', 'make', 'sure', 'information', 'come', 'reliable', 'source', 'local', 'national', 'public', 'health', 'agency', 'website', 'local', 'health', 'professional', 'drtedros', 'coronavirus', 'http']","['educate', 'covid', 'make', 'sure', 'information', 'come', 'reliable', 'source', 'local', 'national', 'public', 'health', 'agency', 'website', 'local', 'health', 'professional', 'drtedros', 'coronavirus', 'http']",1,0,",reliable",,positive
899,"['clean', 'surface', 'regularly', 'disinfectant', '–', 'example', 'kitchen', 'bench', 'work', 'desk', 'drtedros', 'covid', 'coronavirus']","['clean', 'surface', 'regularly', 'disinfectant', '–', 'example', 'kitchen', 'bench', 'work', 'desk', 'drtedros', 'covid', 'coronavirus']",2,0,",clean,disinfectant",,positive
900,"['epidemiologist', 'monitor', 'development', 'continuously', 'increase', 'assessment', 'risk', 'spread', 'risk', 'impact', 'covid', 'high', 'global', 'level', 'drtedros', 'coronavirus']","['epidemiologist', 'monitor', 'development', 'continuously', 'increase', 'assessment', 'risk', 'spread', 'risk', 'impact', 'covid', 'high', 'global', 'level', 'drtedros', 'coronavirus']",0,3,,",risk,spread,risk",negative
901,"['live', 'daily', 'medium', 'brief', 'covid', 'drtedros', 'coronavirus']","['live', 'daily', 'medium', 'brief', 'covid', 'drtedros', 'coronavirus']",0,0,,,neutral
902,"['way', 'respond', 'covid', 'late', 'updates', 'http']","['way', 'respond', 'covid', 'late', 'updates', 'http']",0,0,,,neutral
903,"['strengthen', 'global', 'covid', 'lab', 'diagnostic', 'capacity', 'procure', 'commercial', 'assay', 'strong', 'performance', 'data', 'ship', 'laboratory', 'globally', 'interim', 'measure', 'member', 'states', 'request', 'support', 'situation', 'report', 'http']","['strengthen', 'global', 'covid', 'lab', 'diagnostic', 'capacity', 'procure', 'commercial', 'assay', 'strong', 'performance', 'data', 'ship', 'laboratory', 'globally', 'interim', 'measure', 'member', 'states', 'request', 'support', 'situation', 'report', 'http']",2,0,",strong,support",,positive
904,"['fear', 'panic', '’', 'help', 'people', 'concern', 'rightly', 'people', 'worry', 'rightly', 'important', 'thing', 'calm', 'right', 'thing', 'fight', 'dangerous', 'coronavirus', 'drtedros', 'covid']","['fear', 'panic', '’', 'help', 'people', 'concern', 'rightly', 'people', 'worry', 'rightly', 'important', 'thing', 'calm', 'right', 'thing', 'fight', 'dangerous', 'coronavirus', 'drtedros', 'covid']",7,4,",help,concern,rightly,rightly,important,calm,right",",fear,panic,worry,dangerous",positive
905,"['’', 'usually', 'runny', 'covid', 'case', '’', 'amp', 'case', 'dry', 'cough', 'ready', 'fight', 'rumour', 'amp', 'misinformation', 'clear', 'amp', 'simple', 'message', 'people', 'understand', 'drtedros', 'coronavirus']","['’', 'usually', 'runny', 'covid', 'case', '’', 'amp', 'case', 'dry', 'cough', 'ready', 'fight', 'rumour', 'amp', 'misinformation', 'clear', 'amp', 'simple', 'message', 'people', 'understand', 'drtedros', 'coronavirus']",3,2,",ready,clear,understand",",case,case",positive
906,"['every', 'country', 'need', 'ready', 'detect', 'covid', 'case', 'early', 'isolate', 'patient', 'trace', 'contact', 'provide', 'quality', 'clinical', 'care', 'prevent', 'hospital', 'outbreak', 'amp', 'community', 'transmission', 'drtedros', 'coronavirus']","['every', 'country', 'need', 'ready', 'detect', 'covid', 'case', 'early', 'isolate', 'patient', 'trace', 'contact', 'provide', 'quality', 'clinical', 'care', 'prevent', 'hospital', 'outbreak', 'amp', 'community', 'transmission', 'drtedros', 'coronavirus']",2,3,",ready,prevent",",case,isolate,outbreak",negative
907,"['several', 'country', 'report', 'covid', 'case', 'week', 'country', 'different', 'amp', 'show', 'aggressive', 'early', 'measure', 'prevent', 'transmission', 'coronavirus', 'get', 'foothold', 'drtedros']","['several', 'country', 'report', 'covid', 'case', 'week', 'country', 'different', 'amp', 'show', 'aggressive', 'early', 'measure', 'prevent', 'transmission', 'coronavirus', 'get', 'foothold', 'drtedros']",1,2,",prevent",",case,aggressive",negative
