,0,tweets,positivewordscount,negativewordscount,positive_words,negative_words,over all sentiment
338,"['ministry', 'health', 'family', 'welfare', 'total', 'number', 'confirmed', 'covid', 'case', 'india', 'rise', 'comprise', 'indian', 'national', 'foreign', 'national']","['ministry', 'health', 'family', 'welfare', 'total', 'number', 'confirmed', 'covid', 'case', 'india', 'rise', 'comprise', 'indian', 'national', 'foreign', 'national']",1,2,",welfare",",case,rise",negative
339,"['bjp', 'mp', 'suresh', 'prabhu', 'keep', 'isolation', 'residence', 'next', 'day', 'precautionary', 'measure', 'even', 'test', 'negative', 'follow', 'return', 'recent', 'visit', 'saudi', 'arabia', 'attend', 'second', 'sherpas', 'meeting', 'th', 'march', 'file', 'pic', 'covid']","['bjp', 'mp', 'suresh', 'prabhu', 'keep', 'isolation', 'residence', 'next', 'day', 'precautionary', 'measure', 'even', 'test', 'negative', 'follow', 'return', 'recent', 'visit', 'saudi', 'arabia', 'attend', 'second', 'sherpas', 'meeting', 'th', 'march', 'file', 'pic', 'covid']",2,1,",precautionary,negative",",isolation",positive
340,"['embassy', 'india', 'italy', 'possible', 'within', 'limited', 'resource', 'despite', 'current', 'lock', 'support', 'assist', 'indian', 'student', 'rome', 'nearby', 'area', 'swab', 'test', 'take', 'weekend', 'report', 'await', 'covid']","['embassy', 'india', 'italy', 'possible', 'within', 'limited', 'resource', 'despite', 'current', 'lock', 'support', 'assist', 'indian', 'student', 'rome', 'nearby', 'area', 'swab', 'test', 'take', 'weekend', 'report', 'await', 'covid']",2,1,",support,assist",",limited",positive
341,"['external', 'affairs', 'minister', 'eam', 'dr', 'jaishankar', 'meet', 'immigration', 'health', 'security', 'airport', 'official', 'delhi', 'airport', 'tonight', 'covid']","['external', 'affairs', 'minister', 'eam', 'dr', 'jaishankar', 'meet', 'immigration', 'health', 'security', 'airport', 'official', 'delhi', 'airport', 'tonight', 'covid']",0,0,,,neutral
342,"['maharashtra', 'members', 'shree', 'jain', 'alert', 'group', 'distribute', 'hand', 'sanitizers', 'mask', 'people', 'mumbai', 'yesterday', 'amid', 'covid', 'pandemic']","['maharashtra', 'members', 'shree', 'jain', 'alert', 'group', 'distribute', 'hand', 'sanitizers', 'mask', 'people', 'mumbai', 'yesterday', 'amid', 'covid', 'pandemic']",1,1,",distribute",",pandemic",neutral
343,"['maharashtra', 'central', 'railway', 'vinyl', 'wrap', 'coach', 'mumbai', 'local', 'train', 'message', 'regard', 'covid', 'order', 'raise', 'awareness', 'among', 'commuter']","['maharashtra', 'central', 'railway', 'vinyl', 'wrap', 'coach', 'mumbai', 'local', 'train', 'message', 'regard', 'covid', 'order', 'raise', 'awareness', 'among', 'commuter']",2,0,",regard,awareness",,positive
344,"['european', 'union', 'impose', 'entry', 'ban', 'day', 'say', 'german', 'chancellor', 'angela', 'merkel', 'afp', 'news', 'agency', 'covid', 'file', 'pic']","['european', 'union', 'impose', 'entry', 'ban', 'day', 'say', 'german', 'chancellor', 'angela', 'merkel', 'afp', 'news', 'agency', 'covid', 'file', 'pic']",0,2,,",impose,ban",negative
345,"['seeram', 'sambasiva', 'rao', 'kozhikode', 'district', 'collector', 'resident', 'mahe', 'arrive', 'calicut', 'international', 'airport', 'th', 'march', 'board', 'etihad', 'airways', 'ey', 'abhu', 'dhabi', 'confirm', 'covid', 'kerala']","['seeram', 'sambasiva', 'rao', 'kozhikode', 'district', 'collector', 'resident', 'mahe', 'arrive', 'calicut', 'international', 'airport', 'th', 'march', 'board', 'etihad', 'airways', 'ey', 'abhu', 'dhabi', 'confirm', 'covid', 'kerala']",0,0,,,neutral
346,"['ministry', 'health', 'family', 'welfare', 'government', 'india', 'issue', 'guideline', 'notify', 'covid', 'affect', 'person', 'private', 'institution']","['ministry', 'health', 'family', 'welfare', 'government', 'india', 'issue', 'guideline', 'notify', 'covid', 'affect', 'person', 'private', 'institution']",2,1,",welfare,guideline",",issue",positive
347,"['prime', 'minister', 'office', 'prime', 'minister', 'narendra', 'modi', 'telephone', 'conversation', 'today', 'crown', 'prince', 'kingdom', 'saudi', 'arabia', 'mohammed', 'bin', 'salman', 'two', 'leader', 'discuss', 'global', 'situation', '￼', 'regarding', 'covid', 'pandemic', 'file', 'pic']","['prime', 'minister', 'office', 'prime', 'minister', 'narendra', 'modi', 'telephone', 'conversation', 'today', 'crown', 'prince', 'kingdom', 'saudi', 'arabia', 'mohammed', 'bin', 'salman', 'two', 'leader', 'discuss', 'global', 'situation', '￼', 'regarding', 'covid', 'pandemic', 'file', 'pic']",1,1,",discuss",",pandemic",neutral
348,"['army', 'source', 'first', 'positive', 'case', 'covid', 'confirm', 'indian', 'army', 'jawan', 'ladakh', 'scouts', 'jawan', '’', 'father', 'travel', 'history', 'iran', 'jawan', 'treat', 'family', 'include', 'sister', 'amp', 'wife', 'put', 'quarantine', 'jawan', '’', 'father', 'also', 'test', 'positive']","['army', 'source', 'first', 'positive', 'case', 'covid', 'confirm', 'indian', 'army', 'jawan', 'ladakh', 'scouts', 'jawan', '’', 'father', 'travel', 'history', 'iran', 'jawan', 'treat', 'family', 'include', 'sister', 'amp', 'wife', 'put', 'quarantine', 'jawan', '’', 'father', 'also', 'test', 'positive']",2,3,",treat,quarantine",",positive,case,positive",negative
349,"['army', 'source', 'army', 'officer', 'one', 'woman', 'put', 'self', 'quarantine', 'military', 'institute', 'pune', 'certain', 'symptom', 'observe', 'require', 'test', 'covid', 'would', 'conduct']","['army', 'source', 'army', 'officer', 'one', 'woman', 'put', 'self', 'quarantine', 'military', 'institute', 'pune', 'certain', 'symptom', 'observe', 'require', 'test', 'covid', 'would', 'conduct']",1,1,",quarantine",",symptom",neutral
350,"['first', 'positive', 'case', 'covid', 'confirm', 'west', 'bengal', 'year', 'old', 'man', 'travel', 'history', 'united', 'kingdom', 'keep', 'isolation']","['first', 'positive', 'case', 'covid', 'confirm', 'west', 'bengal', 'year', 'old', 'man', 'travel', 'history', 'united', 'kingdom', 'keep', 'isolation']",0,3,,",positive,case,isolation",negative
351,"['south', 'central', 'railway', 'due', 'poor', 'patronization', 'result', 'covid', 'follow', 'train', 'cancel']","['south', 'central', 'railway', 'due', 'poor', 'patronization', 'result', 'covid', 'follow', 'train', 'cancel']",0,1,,",poor",negative
352,"['department', 'health', 'family', 'welfare', 'services', 'bengaluru', 'covid', 'positive', 'patient', 'isolation', 'designate', 'hospital', 'amp', 'stable', 'new', 'positive', 'confirm', 'case', 'report', 'last', 'hour', 'karnataka']","['department', 'health', 'family', 'welfare', 'services', 'bengaluru', 'covid', 'positive', 'patient', 'isolation', 'designate', 'hospital', 'amp', 'stable', 'new', 'positive', 'confirm', 'case', 'report', 'last', 'hour', 'karnataka']",3,4,",welfare,services,stable",",positive,isolation,positive,case",negative
353,"['deepak', 'mhaisekar', 'divisional', 'commissioner', 'pune', 'one', 'person', 'test', 'positive', 'covid', 'pimpri', 'chinchwad', 'today', 'travel', 'history', 'usa', 'total', 'number', 'covid', 'case', 'rise', 'maharashtra']","['deepak', 'mhaisekar', 'divisional', 'commissioner', 'pune', 'one', 'person', 'test', 'positive', 'covid', 'pimpri', 'chinchwad', 'today', 'travel', 'history', 'usa', 'total', 'number', 'covid', 'case', 'rise', 'maharashtra']",0,3,,",positive,case,rise",negative
354,"['union', 'health', 'minister', 'dr', 'harsh', 'vardhan', 'meet', 'president', 'ram', 'nath', 'kovind', 'today', 'pm', 'discuss', 'preparedness', 'contain', 'covid', 'file', 'pic']","['union', 'health', 'minister', 'dr', 'harsh', 'vardhan', 'meet', 'president', 'ram', 'nath', 'kovind', 'today', 'pm', 'discuss', 'preparedness', 'contain', 'covid', 'file', 'pic']",1,1,",discuss",",harsh",neutral
355,"['ministry', 'health', 'family', 'welfare', 'total', 'number', 'confirmed', 'covid', 'case', 'india']","['ministry', 'health', 'family', 'welfare', 'total', 'number', 'confirmed', 'covid', 'case', 'india']",1,1,",welfare",",case",neutral
356,"['india', 'commercial', 'pilots', '\\', '\\', 'association', 'indian', 'pilots', '\\', '\\', 'guild', 'write', 'civil', 'aviation', 'min', 'hardeep', 'singh', 'puri', '\\', '\\', 'urgent', 'aid', 'air', 'india', '\\', '\\', 'letter', 'state', 'air', 'india', 'employee', 'go', 'beyond', 'get', 'countryman', 'back', 'covid', 'affect', 'country', 'worldwide']","['india', 'commercial', 'pilots', '\\', '\\', 'association', 'indian', 'pilots', '\\', '\\', 'guild', 'write', 'civil', 'aviation', 'min', 'hardeep', 'singh', 'puri', '\\', '\\', 'urgent', 'aid', 'air', 'india', '\\', '\\', 'letter', 'state', 'air', 'india', 'employee', 'go', 'beyond', 'get', 'countryman', 'back', 'covid', 'affect', 'country', 'worldwide']",1,1,",aid",",urgent",neutral
357,"['director', 'general', 'medical', 'services', 'army', 'lieutenant', 'general', 'rs', 'grewal', 'quarantine', 'facility', 'set', 'jaisalmer', 'hyderabad', 'kolkata', 'gorakhpur', 'chennai', 'surat', 'jhansi', 'jodhpur', 'place', 'help', 'navy', 'air', 'force', 'covid']","['director', 'general', 'medical', 'services', 'army', 'lieutenant', 'general', 'rs', 'grewal', 'quarantine', 'facility', 'set', 'jaisalmer', 'hyderabad', 'kolkata', 'gorakhpur', 'chennai', 'surat', 'jhansi', 'jodhpur', 'place', 'help', 'navy', 'air', 'force', 'covid']",4,0,",services,quarantine,facility,help",,positive
358,"['us', 'president', 'pleased', 'report', 'vaccine', 'candidate', 'begin', 'phase', 'clinical', 'trial', 'one', 'fast', 'vaccine', 'development', 'launch', 'history', 'also', 'race', 'develop', 'anti', 'viral', 'therapy', 'treatment', 'promising', 'early', 'result', 'covid']","['us', 'president', 'pleased', 'report', 'vaccine', 'candidate', 'begin', 'phase', 'clinical', 'trial', 'one', 'fast', 'vaccine', 'development', 'launch', 'history', 'also', 'race', 'develop', 'anti', 'viral', 'therapy', 'treatment', 'promising', 'early', 'result', 'covid']",5,1,",pleased,fast,therapy,treatment,promising",",anti",positive
359,"['us', 'president', 'trump', 'administration', 'recommend', 'americans', 'work', 'engage', 'school', 'home', 'possible', 'avoid', 'gathering', 'group', 'people', 'avoid', 'discretionary', 'travel', 'avoid', 'eating', 'drinking', 'bars', 'restaurants', 'public', 'food', 'court', 'covid']","['us', 'president', 'trump', 'administration', 'recommend', 'americans', 'work', 'engage', 'school', 'home', 'possible', 'avoid', 'gathering', 'group', 'people', 'avoid', 'discretionary', 'travel', 'avoid', 'eating', 'drinking', 'bars', 'restaurants', 'public', 'food', 'court', 'covid']",1,1,",recommend",",gathering",neutral
360,"['delhi', 'covid', 'help', 'desk', 'set', 'new', 'delhi', 'railway', 'station', 'screen', 'passenger', 'corona', 'virus']","['delhi', 'covid', 'help', 'desk', 'set', 'new', 'delhi', 'railway', 'station', 'screen', 'passenger', 'corona', 'virus']",2,1,",help,screen",",virus",positive
361,"['russia', 'seal', 'border', 'foreigner', 'amid', 'covid', 'pandemic', 'afp', 'news', 'agency']","['russia', 'seal', 'border', 'foreigner', 'amid', 'covid', 'pandemic', 'afp', 'news', 'agency']",0,2,,",seal,pandemic",negative
362,"['canada', 'close', 'border', 'except', 'canadians', 'americans', 'say', 'prime', 'minister', 'canada', 'justin', 'trudeau', 'afp', 'news', 'agency', 'covid', 'file', 'pic']","['canada', 'close', 'border', 'except', 'canadians', 'americans', 'say', 'prime', 'minister', 'canada', 'justin', 'trudeau', 'afp', 'news', 'agency', 'covid', 'file', 'pic']",0,1,,",close",negative
363,"['pakistan', '’', 'tally', 'covid', 'positive', 'case', 'balloon', 'sharp', 'rise', 'case', 'hour', 'pakistani', 'media']","['pakistan', '’', 'tally', 'covid', 'positive', 'case', 'balloon', 'sharp', 'rise', 'case', 'hour', 'pakistani', 'media']",1,5,",sharp",",tally,positive,case,rise,case",negative
364,"['govt', 'source', 'confirm', 'travel', 'ban', 'include', 'indian', 'citizen', 'reside', 'country', 'ban', 'place', 'till', 'march', 'covid']","['govt', 'source', 'confirm', 'travel', 'ban', 'include', 'indian', 'citizen', 'reside', 'country', 'ban', 'place', 'till', 'march', 'covid']",0,2,,",ban,ban",negative
365,"['public', 'health', 'dept', 'year', 'old', 'woman', 'yavatmal', 'mother', 'pune', 'base', 'covid', 'positive', 'professional', 'dubai', 'traveler', 'group', 'part', 'group', 'second', 'positive', 'case', 'today', 'citizen', 'philippines', 'come', 'navi', 'mumbai']","['public', 'health', 'dept', 'year', 'old', 'woman', 'yavatmal', 'mother', 'pune', 'base', 'covid', 'positive', 'professional', 'dubai', 'traveler', 'group', 'part', 'group', 'second', 'positive', 'case', 'today', 'citizen', 'philippines', 'come', 'navi', 'mumbai']",0,3,,",positive,positive,case",negative
366,"['prime', 'minister', 'office', 'due', 'covid', 'event', 'plan', 'march', 'bangladesh', 'without', 'public', 'gatherings']","['prime', 'minister', 'office', 'due', 'covid', 'event', 'plan', 'march', 'bangladesh', 'without', 'public', 'gatherings']",0,0,,,neutral
367,"['dharma', 'productions', 'view', 'epidemic', 'spread', 'covid', 'virus', 'throughout', 'world', 'include', 'india', 'suspend', 'administrative', 'production', 'work', 'notice']","['dharma', 'productions', 'view', 'epidemic', 'spread', 'covid', 'virus', 'throughout', 'world', 'include', 'india', 'suspend', 'administrative', 'production', 'work', 'notice']",0,4,,",epidemic,spread,virus,suspend",negative
368,"['kerala', 'cm', 'pinarayi', 'vijayan', 'covid', 'case', 'confirm', 'kerala', 'total', 'positive', 'case', 'toll', 'reach', 'state', 'total', 'people', 'observation', 'home', 'quarantine', 'admit', 'hospital', 'new', 'patient', 'today']","['kerala', 'cm', 'pinarayi', 'vijayan', 'covid', 'case', 'confirm', 'kerala', 'total', 'positive', 'case', 'toll', 'reach', 'state', 'total', 'people', 'observation', 'home', 'quarantine', 'admit', 'hospital', 'new', 'patient', 'today']",1,4,",quarantine",",case,positive,case,toll",negative
369,"['telangana', 'health', 'ministry', 'another', 'covid', 'positive', 'case', 'confirm', 'hyderabd', 'city', 'positive', 'case', 'toll', 'raise', 'state', 'new', 'confirm', 'patient', 'travel', 'history', 'scotland', 'person', 'admit', 'hospital', 'hyderabad', 'city', 'undergoing', 'treatment']","['telangana', 'health', 'ministry', 'another', 'covid', 'positive', 'case', 'confirm', 'hyderabd', 'city', 'positive', 'case', 'toll', 'raise', 'state', 'new', 'confirm', 'patient', 'travel', 'history', 'scotland', 'person', 'admit', 'hospital', 'hyderabad', 'city', 'undergoing', 'treatment']",1,5,",treatment",",positive,case,positive,case,toll",negative
370,"['union', 'health', 'ministry', 'generate', 'new', 'helpline', 'number', 'covid', 'previous', 'number', 'also', 'active']","['union', 'health', 'ministry', 'generate', 'new', 'helpline', 'number', 'covid', 'previous', 'number', 'also', 'active']",0,0,,,neutral
371,"['prime', 'minister', 'narendra', 'modi', 'harnessing', 'innovation', 'healthy', 'planet', 'lot', 'people', 'share', 'technology', 'driven', 'solution', 'covid', 'would', 'urge', 'share', 'mygovindia', 'effort', 'help', 'many', 'file', 'pic']","['prime', 'minister', 'narendra', 'modi', 'harnessing', 'innovation', 'healthy', 'planet', 'lot', 'people', 'share', 'technology', 'driven', 'solution', 'covid', 'would', 'urge', 'share', 'mygovindia', 'effort', 'help', 'many', 'file', 'pic']",4,0,",innovation,healthy,effort,help",,positive
372,"['karnataka', 'year', 'old', 'man', 'bengaluru', 'test', 'positive', 'covid', 'today', 'return', 'usa', 'via', 'london', 'march', 'home', 'quarantine', 'admit', 'isolation', 'facility']","['karnataka', 'year', 'old', 'man', 'bengaluru', 'test', 'positive', 'covid', 'today', 'return', 'usa', 'via', 'london', 'march', 'home', 'quarantine', 'admit', 'isolation', 'facility']",2,2,",quarantine,facility",",positive,isolation",neutral
373,"['ministry', 'external', 'affairs', 'mea', 'issue', 'helplines', 'covid', 'control', 'centre', 'control', 'room', 'toll', 'free', 'fax', 'fax', 'email', 'covid', 'mea', 'gov']","['ministry', 'external', 'affairs', 'mea', 'issue', 'helplines', 'covid', 'control', 'centre', 'control', 'room', 'toll', 'free', 'fax', 'fax', 'email', 'covid', 'mea', 'gov']",1,2,",free",",issue,toll",negative
374,"['rajasthan', 'indians', 'evacuate', 'tehran', 'shiraz', 'city', 'iran', 'arrive', 'jaisalmer', 'airport', 'today', 'late', 'move', 'army', 'wellness', 'centre', 'city', 'follow', 'preliminary', 'screening', 'covid']","['rajasthan', 'indians', 'evacuate', 'tehran', 'shiraz', 'city', 'iran', 'arrive', 'jaisalmer', 'airport', 'today', 'late', 'move', 'army', 'wellness', 'centre', 'city', 'follow', 'preliminary', 'screening', 'covid']",1,0,",screening",,positive
375,"['union', 'ministry', 'health', 'family', 'welfare', 'three', 'people', 'rajasthan', 'ncoronavirus', 'free', 'total', 'number', 'patient', 'free', 'covid', 'http']","['union', 'ministry', 'health', 'family', 'welfare', 'three', 'people', 'rajasthan', 'ncoronavirus', 'free', 'total', 'number', 'patient', 'free', 'covid', 'http']",3,0,",welfare,free,free",,positive
376,"['bihar', 'suspected', 'covid', 'patient', 'escape', 'darbhanga', 'medical', 'college', 'amp', 'hospital', 'yesterday', 'rajeev', 'ranjan', 'medical', 'superintendent', 'say', 'patient', 'escape', 'take', 'isolation', 'ward', 'inform', 'police', 'amp', 'district', 'administration']","['bihar', 'suspected', 'covid', 'patient', 'escape', 'darbhanga', 'medical', 'college', 'amp', 'hospital', 'yesterday', 'rajeev', 'ranjan', 'medical', 'superintendent', 'say', 'patient', 'escape', 'take', 'isolation', 'ward', 'inform', 'police', 'amp', 'district', 'administration']",0,2,,",suspected,isolation",negative
377,"['update', 'death', 'toll', 'due', 'covid', 'pass', 'europe', 'afp', 'news', 'agency']","['update', 'death', 'toll', 'due', 'covid', 'pass', 'europe', 'afp', 'news', 'agency']",0,2,,",death,toll",negative
378,"['union', 'ministry', 'health', 'family', 'welfare', 'total', 'confirmed', 'covid', 'case', 'report', 'across', 'india', 'include', 'foreign', 'national', 'pm', 'th', 'march']","['union', 'ministry', 'health', 'family', 'welfare', 'total', 'confirmed', 'covid', 'case', 'report', 'across', 'india', 'include', 'foreign', 'national', 'pm', 'th', 'march']",1,1,",welfare",",case",neutral
379,"['managing', 'director', 'iran', 'mahan', 'air', 'letter', 'pm', 'modi', 'behalf', 'mahan', 'air', 'offer', 'safely', 'repatriate', 'indian', 'national', 'strand', 'iran', 'back', 'country', 'without', 'commercial', 'interest', 'humanitarian', 'initiative', 'indian', 'brother', 'covid']","['managing', 'director', 'iran', 'mahan', 'air', 'letter', 'pm', 'modi', 'behalf', 'mahan', 'air', 'offer', 'safely', 'repatriate', 'indian', 'national', 'strand', 'iran', 'back', 'country', 'without', 'commercial', 'interest', 'humanitarian', 'initiative', 'indian', 'brother', 'covid']",4,0,",offer,safely,humanitarian,initiative",,positive
380,"['government', 'source', 'india', 'ready', 'send', 'rapid', 'response', 'teams', 'saarc', 'region', 'ask', 'already', 'one', 'fully', 'equip', 'team', 'maldives', 'rapid', 'response', 'teams', 'carry', 'train', 'doctor', 'well', 'huge', 'diagnostic', 'equipment', 'covid']","['government', 'source', 'india', 'ready', 'send', 'rapid', 'response', 'teams', 'saarc', 'region', 'ask', 'already', 'one', 'fully', 'equip', 'team', 'maldives', 'rapid', 'response', 'teams', 'carry', 'train', 'doctor', 'well', 'huge', 'diagnostic', 'equipment', 'covid']",4,0,",ready,rapid,rapid,well",,positive
381,"['maharashtra', 'person', 'find', 'positive', 'covid', 'pune', 'today', 'travel', 'history', 'japan']","['maharashtra', 'person', 'find', 'positive', 'covid', 'pune', 'today', 'travel', 'history', 'japan']",0,1,,",positive",negative
382,"['indian', 'army', 'source', 'fake', 'audio', 'circulate', 'social', 'medium', 'platform', 'create', 'panic', 'citizens', 'exercise', 'due', 'diligence', 'follow', 'guideline', 'give', 'ministry', 'health', 'listen', 'advice', 'doctor', 'let', 'us', 'fight', 'covid', 'together', 'say', 'panic', 'say', 'yes', 'precaution']","['indian', 'army', 'source', 'fake', 'audio', 'circulate', 'social', 'medium', 'platform', 'create', 'panic', 'citizens', 'exercise', 'due', 'diligence', 'follow', 'guideline', 'give', 'ministry', 'health', 'listen', 'advice', 'doctor', 'let', 'us', 'fight', 'covid', 'together', 'say', 'panic', 'say', 'yes', 'precaution']",4,3,",diligence,guideline,together,precaution",",fake,panic,panic",positive
383,"['zafar', 'mirza', 'state', 'minister', 'health', 'pakistan', 'matter', 'concern', 'covid', 'report', 'jammu', 'amp', 'kashmir', 'view', 'health', 'emergency', 'imperative', 'lockdown', 'territory', 'must', 'lift', 'immediately']","['zafar', 'mirza', 'state', 'minister', 'health', 'pakistan', 'matter', 'concern', 'covid', 'report', 'jammu', 'amp', 'kashmir', 'view', 'health', 'emergency', 'imperative', 'lockdown', 'territory', 'must', 'lift', 'immediately']",1,2,",concern",",emergency,lockdown",negative
384,"['maldives', 'president', 'ibrahim', 'mohamed', 'solih', 'video', 'conference', 'saarc', 'member', 'country', 'welcome', 'prime', 'minister', 'modi', 'proposal', 'especially', 'long', 'term', 'economic', 'recovery', 'form', 'covid', 'emergency', 'fund']","['maldives', 'president', 'ibrahim', 'mohamed', 'solih', 'video', 'conference', 'saarc', 'member', 'country', 'welcome', 'prime', 'minister', 'modi', 'proposal', 'especially', 'long', 'term', 'economic', 'recovery', 'form', 'covid', 'emergency', 'fund']",4,1,",welcome,proposal,recovery,fund",",emergency",positive
385,"['pm', 'narendra', 'modi', 'video', 'conference', 'saarc', 'member', 'country', 'covid', 'propose', 'create', 'covid', 'emergency', 'fund', 'could', 'base', 'voluntary', 'contribution', 'us', 'india', 'start', 'initial', 'offer', 'million', 'us', 'dollar', 'fund']","['pm', 'narendra', 'modi', 'video', 'conference', 'saarc', 'member', 'country', 'covid', 'propose', 'create', 'covid', 'emergency', 'fund', 'could', 'base', 'voluntary', 'contribution', 'us', 'india', 'start', 'initial', 'offer', 'million', 'us', 'dollar', 'fund']",6,1,",propose,fund,voluntary,contribution,offer,fund",",emergency",positive
386,"['nepal', 'pm', 'kp', 'sharma', 'oli', 'would', 'like', 'thank', 'pm', 'modi', 'ji', 'take', 'important', 'timely', 'initiative', 'collective', 'wisdom', 'effort', 'help', 'us', 'devise', 'sound', 'robust', 'strategy', 'saarc', 'region', 'fight', 'covid']","['nepal', 'pm', 'kp', 'sharma', 'oli', 'would', 'like', 'thank', 'pm', 'modi', 'ji', 'take', 'important', 'timely', 'initiative', 'collective', 'wisdom', 'effort', 'help', 'us', 'devise', 'sound', 'robust', 'strategy', 'saarc', 'region', 'fight', 'covid']",10,0,",like,thank,important,timely,initiative,wisdom,effort,help,sound,robust",,positive
387,"['sheikh', 'hasina', 'prime', 'minister', 'bangladesh', 'thank', 'pm', 'modi', 'take', 'initiative', 'also', 'thank', 'bring', 'host', 'student', 'wuhan', 'china', 'along', 'indian', 'student', 'covid']","['sheikh', 'hasina', 'prime', 'minister', 'bangladesh', 'thank', 'pm', 'modi', 'take', 'initiative', 'also', 'thank', 'bring', 'host', 'student', 'wuhan', 'china', 'along', 'indian', 'student', 'covid']",3,0,",thank,initiative,thank",,positive
388,"['president', 'sri', 'lanka', 'gotabaya', 'rajapaksa', 'video', 'conference', 'saarc', 'member', 'country', 'covid', 'first', 'must', 'thank', 'pm', 'narendra', 'modi', 'initiate', 'share', 'experience', 'idea', 'best', 'practice', 'understand', 'challenge', 'amp', 'discuss', 'measure', 'take']","['president', 'sri', 'lanka', 'gotabaya', 'rajapaksa', 'video', 'conference', 'saarc', 'member', 'country', 'covid', 'first', 'must', 'thank', 'pm', 'narendra', 'modi', 'initiate', 'share', 'experience', 'idea', 'best', 'practice', 'understand', 'challenge', 'amp', 'discuss', 'measure', 'take']",4,0,",thank,best,understand,discuss",,positive
389,"['prime', 'minister', 'australia', 'scott', 'morrison', 'aware', 'prime', 'minister', 'modi', 'keen', 'organise', 'link', 'g', 'leader', 'think', 'commendable', 'initiative', 'australia', 'obviously', 'support', 'file', 'pic', 'covid']","['prime', 'minister', 'australia', 'scott', 'morrison', 'aware', 'prime', 'minister', 'modi', 'keen', 'organise', 'link', 'g', 'leader', 'think', 'commendable', 'initiative', 'australia', 'obviously', 'support', 'file', 'pic', 'covid']",5,0,",keen,organise,commendable,initiative,support",,positive
390,"['afghan', 'president', 'ashraf', 'ghani', 'maldivian', 'president', 'ibrahim', 'mohamed', 'solih', 'join', 'leader', 'saarc', 'nation', 'via', 'video', 'conference', 'today', 'pm', 'discuss', 'roadmap', 'fight', 'covid', 'file', 'pic']","['afghan', 'president', 'ashraf', 'ghani', 'maldivian', 'president', 'ibrahim', 'mohamed', 'solih', 'join', 'leader', 'saarc', 'nation', 'via', 'video', 'conference', 'today', 'pm', 'discuss', 'roadmap', 'fight', 'covid', 'file', 'pic']",2,0,",join,discuss",,positive
391,"['western', 'railway', 'pro', 'public', 'relations', 'officer', 'per', 'extant', 'instruction', 'curtain', 'blanket', 'provide', 'ac', 'coach', 'wash', 'every', 'trip', 'order', 'prevent', 'spread', 'covid', 'blanket', 'curtain', 'immediately', 'withdraw', 'service', 'till', 'order']","['western', 'railway', 'pro', 'public', 'relations', 'officer', 'per', 'extant', 'instruction', 'curtain', 'blanket', 'provide', 'ac', 'coach', 'wash', 'every', 'trip', 'order', 'prevent', 'spread', 'covid', 'blanket', 'curtain', 'immediately', 'withdraw', 'service', 'till', 'order']",1,1,",prevent",",spread",neutral
392,"['ministry', 'home', 'affairs', 'government', 'decide', 'treat', 'covid', 'notified', 'disaster', 'purpose', 'provide', 'assistance', 'state', 'disaster', 'response', 'fund', 'sdrf']","['ministry', 'home', 'affairs', 'government', 'decide', 'treat', 'covid', 'notified', 'disaster', 'purpose', 'provide', 'assistance', 'state', 'disaster', 'response', 'fund', 'sdrf']",3,2,",treat,assistance,fund",",disaster,disaster",positive
393,"['goa', 'cm', 'pramod', 'sawant', 'school', 'college', 'casino', 'boat', 'cruise', 'disco', 'club', 'close', 'till', 'st', 'march', 'state', 'however', 'senior', 'secondary', 'certificate', 'ssc', 'higher', 'secondary', 'school', 'certificate', 'hssc', 'exams', 'conduct', 'per', 'schedule', 'covid', 'file', 'pic']","['goa', 'cm', 'pramod', 'sawant', 'school', 'college', 'casino', 'boat', 'cruise', 'disco', 'club', 'close', 'till', 'st', 'march', 'state', 'however', 'senior', 'secondary', 'certificate', 'ssc', 'higher', 'secondary', 'school', 'certificate', 'hssc', 'exams', 'conduct', 'per', 'schedule', 'covid', 'file', 'pic']",0,1,,",close",negative
394,"['government', 'west', 'bengal', 'govt', 'govt', 'aid', 'private', 'educational', 'institution', 'school', 'college', 'university', 'madarsahs', 'sishu', 'shiksha', 'kendra', 'madhyamik', 'shiksha', 'kendra', 'remain', 'closed', 'th', 'st', 'march', 'board', 'examination', 'hold', 'per', 'schedule', 'covid']","['government', 'west', 'bengal', 'govt', 'govt', 'aid', 'private', 'educational', 'institution', 'school', 'college', 'university', 'madarsahs', 'sishu', 'shiksha', 'kendra', 'madhyamik', 'shiksha', 'kendra', 'remain', 'closed', 'th', 'st', 'march', 'board', 'examination', 'hold', 'per', 'schedule', 'covid']",1,0,",aid",,positive
395,"['ravindra', 'h', 'thakare', 'nagpur', 'collector', 'district', 'magistrate', 'three', 'five', 'covid', 'suspect', 'escape', 'mayo', 'hospital', 'return', 'police', 'deploy', 'outside', 'isolation', 'ward', 'maharashtra']","['ravindra', 'h', 'thakare', 'nagpur', 'collector', 'district', 'magistrate', 'three', 'five', 'covid', 'suspect', 'escape', 'mayo', 'hospital', 'return', 'police', 'deploy', 'outside', 'isolation', 'ward', 'maharashtra']",0,2,,",suspect,isolation",negative
