,0,tweets,positive_words_count,negative_words_count,positive_words,negative_words,over all sentiment
246,"['pakistan', 'asks', 'india', 'lift', 'blockade', 'valley', 'curb', 'spread', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['pakistan', 'asks', 'india', 'lift', 'blockade', 'valley', 'curb', 'spread', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",spread",negative
247,"['complete', 'chaos', 'karachi', 'healthcare', 'worker', 'struggle', 'covid', 'follow', 'live', 'update', 'coronavirus', 'http']","['complete', 'chaos', 'karachi', 'healthcare', 'worker', 'struggle', 'covid', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",chaos,struggle",negative
248,"['prepare', 'type', 'public', 'health', 'emergency', 'follow', 'live', 'update', 'coronavirus', 'http']","['prepare', 'type', 'public', 'health', 'emergency', 'follow', 'live', 'update', 'coronavirus', 'http']",1,1,",prepare",",emergency",neutral
249,"['balochistan', 'coronavirus', 'tally', 'rise', 'new', 'case', 'follow', 'live', 'update', 'coronavirus', 'http']","['balochistan', 'coronavirus', 'tally', 'rise', 'new', 'case', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",tally,rise,case",negative
250,"['instructions', 'issue', 'police', 'ensure', 'people', '\\', '\\', 'travel', 'vehicle', 'gather', 'outside', 'unnecessarily', 'without', 'convincing', 'reason', 'sindh', 'ig', 'follow', 'live', 'update', 'coronavirus', 'http']","['instructions', 'issue', 'police', 'ensure', 'people', '\\', '\\', 'travel', 'vehicle', 'gather', 'outside', 'unnecessarily', 'without', 'convincing', 'reason', 'sindh', 'ig', 'follow', 'live', 'update', 'coronavirus', 'http']",3,1,",ensure,gather,convincing",",issue",positive
251,"['sindh', 'police', 'crack', 'assembly', 'people', 'tomorrow', 'follow', 'live', 'update', 'coronavirus', 'http']","['sindh', 'police', 'crack', 'assembly', 'people', 'tomorrow', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",crack",negative
252,"['pakistan', 'covid', 'tally', 'rise', 'sindh', 'balochistan', 'report', 'sharp', 'spike', 'follow', 'live', 'update', 'coronavirus', 'http']","['pakistan', 'covid', 'tally', 'rise', 'sindh', 'balochistan', 'report', 'sharp', 'spike', 'follow', 'live', 'update', 'coronavirus', 'http']",1,2,",sharp",",tally,rise",negative
253,"['breaking', 'balochistan', 'report', 'new', 'covid', 'case', 'total', 'follow', 'live', 'update', 'coronavirus', 'http']","['breaking', 'balochistan', 'report', 'new', 'covid', 'case', 'total', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",breaking,case",negative
254,"['breaking', 'new', 'case', 'emerge', 'karachi', 'take', 'sindh', 'total', 'follow', 'live', 'update', 'coronavirus', 'http']","['breaking', 'new', 'case', 'emerge', 'karachi', 'take', 'sindh', 'total', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",breaking,case",negative
255,"['prince', 'albert', 'monaco', 'test', 'positive', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['prince', 'albert', 'monaco', 'test', 'positive', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",positive",negative
256,"['locally', 'transmit', 'coronavirus', 'case', 'sindh', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']","['locally', 'transmit', 'coronavirus', 'case', 'sindh', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,rise",negative
257,"['pakistan', 'army', 'scientist', 'manufacture', 'face', 'mask', 'sanitisers', 'ispr', 'chief', 'follow', 'live', 'update', 'coronavirus', 'http']","['pakistan', 'army', 'scientist', 'manufacture', 'face', 'mask', 'sanitisers', 'ispr', 'chief', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
258,"['armed', 'force', 'deploy', 'resource', 'help', 'govt', 'control', 'covid', 'dg', 'ispr', 'follow', 'live', 'update', 'coronavirus', 'http']","['armed', 'force', 'deploy', 'resource', 'help', 'govt', 'control', 'covid', 'dg', 'ispr', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",help",,positive
259,"['n', 'spread', 'information', 'covid', 'without', 'verification', 'mirza', 'follow', 'live', 'update', 'coronavirus', 'http']","['n', 'spread', 'information', 'covid', 'without', 'verification', 'mirza', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",spread",negative
260,"['government', 'pakistan', 'launch', 'online', 'portal', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['government', 'pakistan', 'launch', 'online', 'portal', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
261,"['new', 'covid', 'case', 'confirm', 'punjab', 'tally', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']","['new', 'covid', 'case', 'confirm', 'punjab', 'tally', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",case,tally,rise",negative
262,"['kpk', 'authority', 'revise', 'figure', 'coronavirus', 'case', 'detect', 'province', 'today', 'cite', 'early', 'miscommunication', 'kp', 'relief', 'department', 'spokesperson', 'latifur', 'rehman', 'early', 'day', 'say', 'new', 'case', 'covid', 'confirm', 'province', 'today']","['kpk', 'authority', 'revise', 'figure', 'coronavirus', 'case', 'detect', 'province', 'today', 'cite', 'early', 'miscommunication', 'kp', 'relief', 'department', 'spokesperson', 'latifur', 'rehman', 'early', 'day', 'say', 'new', 'case', 'covid', 'confirm', 'province', 'today']",1,2,",relief",",case,case",negative
263,"['federal', 'government', 'order', 'sealing', 'wagah', 'border', 'initial', 'period', 'two', 'week', 'precautionary', 'measure', 'control', 'spread', 'coronavirus', 'http']","['federal', 'government', 'order', 'sealing', 'wagah', 'border', 'initial', 'period', 'two', 'week', 'precautionary', 'measure', 'control', 'spread', 'coronavirus', 'http']",1,1,",precautionary",",spread",neutral
264,"['despite', 'section', 'large', 'number', 'supporter', 'gather', 'greet', 'pml', 'n', 'saad', 'rafique', 'upon', 'release', 'jail', 'lahore', 'follow', 'live', 'update', 'coronavirus', 'http']","['despite', 'section', 'large', 'number', 'supporter', 'gather', 'greet', 'pml', 'n', 'saad', 'rafique', 'upon', 'release', 'jail', 'lahore', 'follow', 'live', 'update', 'coronavirus', 'http']",2,0,",supporter,gather",,positive
265,"['pakistan', 'cricket', 'board', 'pcb', 'confirm', 'none', 'covid', 'test', 'conduct', 'pakistan', 'super', 'league', 'psl', 'player', 'support', 'staff', 'match', 'official', 'broadcaster', 'team', 'owner', 'march', 'come', 'back', 'positive', 'http', 'coronavirus']","['pakistan', 'cricket', 'board', 'pcb', 'confirm', 'none', 'covid', 'test', 'conduct', 'pakistan', 'super', 'league', 'psl', 'player', 'support', 'staff', 'match', 'official', 'broadcaster', 'team', 'owner', 'march', 'come', 'back', 'positive', 'http', 'coronavirus']",2,1,",super,support",",positive",positive
266,"['sindh', 'government', 'decide', 'convert', 'karachi', 'expo', 'centre', 'bed', 'hospital', 'decision', 'make', 'meeting', 'provincial', 'task', 'force', 'coronavirus', 'http']","['sindh', 'government', 'decide', 'convert', 'karachi', 'expo', 'centre', 'bed', 'hospital', 'decision', 'make', 'meeting', 'provincial', 'task', 'force', 'coronavirus', 'http']",0,0,,,neutral
267,"['another', 'coronavirus', 'patient', 'karachi', 'recover', 'bring', 'total', 'number', 'recovered', 'patient', 'province', 'three', 'http']","['another', 'coronavirus', 'patient', 'karachi', 'recover', 'bring', 'total', 'number', 'recovered', 'patient', 'province', 'three', 'http']",2,0,",recover,recovered",,positive
268,"['dramatic', 'development', 'underscore', 'much', 'coronavirus', 'outbreak', 'pivot', 'toward', 'europe', 'united', 'states', 'chinese', 'authority', 'say', 'thursday', 'city', 'surround', 'province', 'new', 'case', 'report', 'http']","['dramatic', 'development', 'underscore', 'much', 'coronavirus', 'outbreak', 'pivot', 'toward', 'europe', 'united', 'states', 'chinese', 'authority', 'say', 'thursday', 'city', 'surround', 'province', 'new', 'case', 'report', 'http']",0,2,,",outbreak,case",negative
269,"['government', 'suspends', 'train', 'program', 'intend', 'hajj', 'pilgrim', 'follow', 'live', 'update', 'coronavirus', 'http']","['government', 'suspends', 'train', 'program', 'intend', 'hajj', 'pilgrim', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
270,"['punjab', 'ban', 'inter', 'provincial', 'transport', 'head', 'sindh', 'follow', 'live', 'update', 'coronavirus', 'http']","['punjab', 'ban', 'inter', 'provincial', 'transport', 'head', 'sindh', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",ban",negative
271,"['sindh', 'govt', 'decides', 'convert', 'expo', 'centre', 'bed', 'hospital', 'follow', 'live', 'update', 'coronavirus', 'http']","['sindh', 'govt', 'decides', 'convert', 'expo', 'centre', 'bed', 'hospital', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
272,"['beijing', 'hit', 'record', 'import', 'case', 'coronavirus', 'new', 'local', 'transmission', 'china', 'fell', 'zero', 'put', 'pressure', 'chinese', 'capital', 'screen', 'infected', 'passenger', 'isolate', 'suspect', 'case', 'http']","['beijing', 'hit', 'record', 'import', 'case', 'coronavirus', 'new', 'local', 'transmission', 'china', 'fell', 'zero', 'put', 'pressure', 'chinese', 'capital', 'screen', 'infected', 'passenger', 'isolate', 'suspect', 'case', 'http']",1,7,",screen",",case,fell,pressure,infected,isolate,suspect,case",negative
273,"['asian', 'develo', '\\', '\\', 'xadpment', 'bank', 'adb', 'world', 'bank', 'wednesday', 'commit', 'provide', 'million', 'pakistan', 'emergency', 'response', 'fight', 'coronavirus', 'cater', 'socioeconomic', 'impact', 'pandemic', 'http', 'coronavirus']","['asian', 'develo', '\\', '\\', 'xadpment', 'bank', 'adb', 'world', 'bank', 'wednesday', 'commit', 'provide', 'million', 'pakistan', 'emergency', 'response', 'fight', 'coronavirus', 'cater', 'socioeconomic', 'impact', 'pandemic', 'http', 'coronavirus']",1,2,",commit",",emergency,pandemic",negative
274,"['decease', 'identify', 'saadat', 'khan', 'abdul', 'fatah', 'saadat', 'khan', 'belong', 'mardan', 'return', 'saudi', 'arabia', 'perform', 'umra', 'http', 'coronavirus']","['decease', 'identify', 'saadat', 'khan', 'abdul', 'fatah', 'saadat', 'khan', 'belong', 'mardan', 'return', 'saudi', 'arabia', 'perform', 'umra', 'http', 'coronavirus']",1,0,",perform",,positive
275,"['indian', 'official', 'broadcaster', 'team', 'cover', 'pakistan', 'super', 'league', 'deny', 'entry', 'indian', 'immigration', 'authority', 'attari', 'check', 'post', 'http', 'coronavirus']","['indian', 'official', 'broadcaster', 'team', 'cover', 'pakistan', 'super', 'league', 'deny', 'entry', 'indian', 'immigration', 'authority', 'attari', 'check', 'post', 'http', 'coronavirus']",1,1,",super",",deny",neutral
276,"['german', 'chancellor', 'angela', 'merkel', 'say', 'germany', 'face', 'challenge', 'like', 'new', 'coronavirus', 'outbreak', 'since', 'world', 'war', 'two', 'every', 'person', 'country', 'must', 'help', 'protect', 'vulnerable', 'illness', 'http', 'coronavirus']","['german', 'chancellor', 'angela', 'merkel', 'say', 'germany', 'face', 'challenge', 'like', 'new', 'coronavirus', 'outbreak', 'since', 'world', 'war', 'two', 'every', 'person', 'country', 'must', 'help', 'protect', 'vulnerable', 'illness', 'http', 'coronavirus']",3,3,",like,help,protect",",outbreak,vulnerable,illness",neutral
277,"['third', 'coronavirus', 'patient', 'karachi', 'recovers', 'follow', 'live', 'update', 'coronavirus', 'http']","['third', 'coronavirus', 'patient', 'karachi', 'recovers', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",recovers",,positive
278,"['coronavirus', 'test', 'come', 'back', 'negative', 'pcb', 'follow', 'live', 'update', 'coronavirus', 'http']","['coronavirus', 'test', 'come', 'back', 'negative', 'pcb', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",negative",,positive
279,"['coronavirus', 'case', 'report', 'karachi', 'take', 'sindh', 'tally', 'follow', 'live', 'update', 'coronavirus', 'http']","['coronavirus', 'case', 'report', 'karachi', 'take', 'sindh', 'tally', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,tally",negative
280,"['united', 'states', 'impose', 'fresh', 'sanction', 'iran', 'keep', 'economic', 'pressure', 'campaign', 'even', 'offer', 'help', 'tehran', 'cope', 'coronavirus', 'pandemic', 'call', 'islamic', 'republic', 'release', 'detained', 'americans', 'http', 'coronavirus']","['united', 'states', 'impose', 'fresh', 'sanction', 'iran', 'keep', 'economic', 'pressure', 'campaign', 'even', 'offer', 'help', 'tehran', 'cope', 'coronavirus', 'pandemic', 'call', 'islamic', 'republic', 'release', 'detained', 'americans', 'http', 'coronavirus']",3,3,",fresh,offer,help",",impose,pressure,pandemic",neutral
281,"['beijing', 'hit', 'record', 'import', 'coronavirus', 'case', 'zero', 'china', 'transmission', 'follow', 'live', 'update', 'coronavirus', 'http']","['beijing', 'hit', 'record', 'import', 'coronavirus', 'case', 'zero', 'china', 'transmission', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
282,"['china', 'daily', 'say', 'wuhan', 'new', 'coronavirus', 'case', 'could', 'cease', 'mid', 'late', 'march', 'follow', 'live', 'update', 'coronavirus', 'http']","['china', 'daily', 'say', 'wuhan', 'new', 'coronavirus', 'case', 'could', 'cease', 'mid', 'late', 'march', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
283,"['intervention', 'may', 'necessary', 'calm', 'world', 'market', 'say', 'imf', 'follow', 'live', 'update', 'coronavirus', 'http']","['intervention', 'may', 'necessary', 'calm', 'world', 'market', 'say', 'imf', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",calm",,positive
284,"['new', 'patient', 'punjab', 'coronavirus', 'tally', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']","['new', 'patient', 'punjab', 'coronavirus', 'tally', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",tally,rise",negative
285,"['gb', 'govt', 'retract', 'news', 'first', 'coronavirus', 'death', 'confirm']","['gb', 'govt', 'retract', 'news', 'first', 'coronavirus', 'death', 'confirm']",0,2,,",retract,death",negative
286,"['breaking', 'kp', 'report', 'second', 'death', 'coronavirus', 'day', 'follow', 'live', 'update', 'coronavirus', 'http']","['breaking', 'kp', 'report', 'second', 'death', 'coronavirus', 'day', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",breaking,death",negative
287,"['seven', 'new', 'case', 'novel', 'coronavirus', 'emerge', 'balochistan', 'provincial', 'chief', 'secretary', 'retire', 'capt', 'fazeel', 'asghar', 'say', 'follow', 'live', 'update', 'coronavirus', 'http']","['seven', 'new', 'case', 'novel', 'coronavirus', 'emerge', 'balochistan', 'provincial', 'chief', 'secretary', 'retire', 'capt', 'fazeel', 'asghar', 'say', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
288,"['people', 'test', 'positive', 'coronavirus', 'balochistan', 'follow', 'live', 'update', 'coronavirus', 'http']","['people', 'test', 'positive', 'coronavirus', 'balochistan', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",positive",negative
289,"['sbp', 'urge', 'bank', 'sector', 'promote', 'digital', 'payment', 'people', 'wo', 'n', 'visit', 'bank', 'atms', 'follow', 'live', 'update', 'coronavirus', 'http']","['sbp', 'urge', 'bank', 'sector', 'promote', 'digital', 'payment', 'people', 'wo', 'n', 'visit', 'bank', 'atms', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
290,"['far', 'case', 'coronavirus', 'report', 'pakistan', 'recover', 'figure', 'update', 'mar', '—', 'pm', 'follow', 'live', 'update', 'global', 'pandemic', 'http', 'dawn', 'com', 'live', 'blog', 'dawntoday', 'coronoavirusinpakistan']","['far', 'case', 'coronavirus', 'report', 'pakistan', 'recover', 'figure', 'update', 'mar', '—', 'pm', 'follow', 'live', 'update', 'global', 'pandemic', 'http', 'dawn', 'com', 'live', 'blog', 'dawntoday', 'coronoavirusinpakistan']",2,3,",recover,dawn",",case,mar,pandemic",negative
291,"['jibran', 'nasir', 'test', 'covid', 'friend', 'diagnose', 'virus', 'follow', 'live', 'update', 'coronavirus', 'http']","['jibran', 'nasir', 'test', 'covid', 'friend', 'diagnose', 'virus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",virus",negative
292,"['’', 'everything', 'want', 'know', 'precautionary', 'step', 'promote', 'leader', 'across', 'globe', 'http', 'coronavirus']","['’', 'everything', 'want', 'know', 'precautionary', 'step', 'promote', 'leader', 'across', 'globe', 'http', 'coronavirus']",1,0,",precautionary",,positive
293,"['breaking', 'pakistan', 'record', 'first', 'death', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['breaking', 'pakistan', 'record', 'first', 'death', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",breaking,death",negative
294,"['people', 'sukkur', 'test', 'positive', 'covid', 'follow', 'live', 'update', 'coronavirus', 'http']","['people', 'sukkur', 'test', 'positive', 'covid', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",positive",negative
295,"['wo', 'new', 'coronavirus', 'case', 'report', 'kp', '—', 'one', 'buner', 'one', 'hangu', 'provincial', 'health', 'minister', 'taimur', 'jhagra', 'confirm', 'http', 'coronavirus']","['wo', 'new', 'coronavirus', 'case', 'report', 'kp', '—', 'one', 'buner', 'one', 'hangu', 'provincial', 'health', 'minister', 'taimur', 'jhagra', 'confirm', 'http', 'coronavirus']",0,1,,",case",negative
296,"['rise', 'death', 'come', 'number', 'infection', 'continue', 'grow', 'day', 'people', 'infect', 'accord', 'iran', '’', 'deputy', 'health', 'minister', 'alireza', 'raisi', 'follow', 'live', 'update', 'coronavirus', 'http']","['rise', 'death', 'come', 'number', 'infection', 'continue', 'grow', 'day', 'people', 'infect', 'accord', 'iran', '’', 'deputy', 'health', 'minister', 'alireza', 'raisi', 'follow', 'live', 'update', 'coronavirus', 'http']",0,4,,",rise,death,infection,infect",negative
297,"['highly', 'contagious', 'coronavirus', 'remain', 'viable', 'infectious', 'droplet', 'air', 'hour', 'surface', 'day', 'accord', 'new', 'study', 'offer', 'guidance', 'help', 'people', 'avoid', 'contract', 'respiratory', 'illness', 'call', 'covid', 'coronavirus']","['highly', 'contagious', 'coronavirus', 'remain', 'viable', 'infectious', 'droplet', 'air', 'hour', 'surface', 'day', 'accord', 'new', 'study', 'offer', 'guidance', 'help', 'people', 'avoid', 'contract', 'respiratory', 'illness', 'call', 'covid', 'coronavirus']",3,3,",offer,guidance,help",",contagious,respiratory,illness",neutral
298,"['confirm', 'virus', 'case', 'punjab', 'say', 'health', 'dept', 'follow', 'live', 'update', 'coronavirus', 'http']","['confirm', 'virus', 'case', 'punjab', 'say', 'health', 'dept', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",virus,case",negative
299,"['senate', 'exempts', 'employee', 'age', 'come', 'office', 'follow', 'live', 'update', 'coronavirus', 'http']","['senate', 'exempts', 'employee', 'age', 'come', 'office', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
300,"['sindh', 'government', 'spokesman', 'murtaza', 'wahab', 'say', 'province', 'total', 'coronavirus', 'patient', 'reach', 'mean', 'nine', 'new', 'case', 'confirm', 'today', 'http', 'coronavirus']","['sindh', 'government', 'spokesman', 'murtaza', 'wahab', 'say', 'province', 'total', 'coronavirus', 'patient', 'reach', 'mean', 'nine', 'new', 'case', 'confirm', 'today', 'http', 'coronavirus']",0,1,,",case",negative
301,"['foreign', 'minister', 'shah', 'mahmood', 'qureshi', 'return', 'china', 'say', 'self', 'isolate', 'five', 'day', 'set', 'example', 'people', 'follow', 'say', 'http', 'coronavirus']","['foreign', 'minister', 'shah', 'mahmood', 'qureshi', 'return', 'china', 'say', 'self', 'isolate', 'five', 'day', 'set', 'example', 'people', 'follow', 'say', 'http', 'coronavirus']",0,1,,",isolate",negative
302,"['japanese', 'flu', 'drug', 'clearly', 'effective', 'treat', 'coronavirus', 'say', 'china', 'follow', 'live', 'update', 'coronavirus', 'http']","['japanese', 'flu', 'drug', 'clearly', 'effective', 'treat', 'coronavirus', 'say', 'china', 'follow', 'live', 'update', 'coronavirus', 'http']",3,0,",clearly,effective,treat",,positive
303,"['exams', 'include', 'cambridge', 'postpone', 'till', 'june', 'say', 'education', 'minister', 'follow', 'live', 'update', 'coronavirus', 'http']","['exams', 'include', 'cambridge', 'postpone', 'till', 'june', 'say', 'education', 'minister', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
304,"['sindh', 'government', 'announce', 'number', 'measure', 'stop', 'spread', 'novel', 'coronavirus', 'urge', 'people', 'take', 'precaution', 'seriously']","['sindh', 'government', 'announce', 'number', 'measure', 'stop', 'spread', 'novel', 'coronavirus', 'urge', 'people', 'take', 'precaution', 'seriously']",1,1,",precaution",",spread",neutral
305,"['sindh', 'minister', 'say', 'one', 'million', 'soap', 'distribute', 'follow', 'live', 'update', 'coronavirus', 'http']","['sindh', 'minister', 'say', 'one', 'million', 'soap', 'distribute', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",distribute",,positive
306,"['increased', 'footfall', 'hospital', 'overwork', 'healthcare', 'provider', 'loom', 'shortage', 'personal', 'protective', 'equipment', 'ppe', 'kit', 'fake', 'news', 'little', 'regard', 'public', 'safety', 'challenge', 'face', 'sindh', 'due', 'coronavirus', 'http']","['increased', 'footfall', 'hospital', 'overwork', 'healthcare', 'provider', 'loom', 'shortage', 'personal', 'protective', 'equipment', 'ppe', 'kit', 'fake', 'news', 'little', 'regard', 'public', 'safety', 'challenge', 'face', 'sindh', 'due', 'coronavirus', 'http']",2,2,",protective,regard",",shortage,fake",neutral
307,"['scientists', 'warn', 'may', 'need', 'live', 'social', 'distancing', 'year', 'follow', 'live', 'update', 'coronavirus', 'http']","['scientists', 'warn', 'may', 'need', 'live', 'social', 'distancing', 'year', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
308,"['study', 'suggest', 'coronavirus', 'persist', 'air', 'least', 'three', 'hour', 'follow', 'live', 'update', 'coronavirus', 'http']","['study', 'suggest', 'coronavirus', 'persist', 'air', 'least', 'three', 'hour', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
309,"['responsibility', 'young', 'elderly', 'parent', 'get', 'sick', 'pass', 'virus', 'say', 'country', '\\', '\\', 'top', 'infectious', 'disease', 'specialist', 'dr', 'faisal', 'mahmood', 'http', 'coronavirus']","['responsibility', 'young', 'elderly', 'parent', 'get', 'sick', 'pass', 'virus', 'say', 'country', '\\', '\\', 'top', 'infectious', 'disease', 'specialist', 'dr', 'faisal', 'mahmood', 'http', 'coronavirus']",1,2,",top",",sick,virus",negative
310,"['first', 'indian', 'soldier', 'test', 'positive', 'virus', 'total', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']","['first', 'indian', 'soldier', 'test', 'positive', 'virus', 'total', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",positive,virus,rise",negative
311,"['tuesday', 'sindh', 'government', 'make', 'drastic', 'decision', 'restaurant', 'shop', 'mall', 'food', 'street', 'public', 'park', 'government', 'office', 'except', 'essential', 'service', 'would', 'remain', 'closed', 'today', 'day', 'http', 'coronavirus']","['tuesday', 'sindh', 'government', 'make', 'drastic', 'decision', 'restaurant', 'shop', 'mall', 'food', 'street', 'public', 'park', 'government', 'office', 'except', 'essential', 'service', 'would', 'remain', 'closed', 'today', 'day', 'http', 'coronavirus']",1,1,",essential",",drastic",neutral
312,"['governor', 'sbp', 'dr', 'reza', 'baqir', 'announces', 'three', 'measure', 'address', 'economic', 'health', 'challenge', 'pose', 'spread', 'covid', 'coronavirus']","['governor', 'sbp', 'dr', 'reza', 'baqir', 'announces', 'three', 'measure', 'address', 'economic', 'health', 'challenge', 'pose', 'spread', 'covid', 'coronavirus']",0,1,,",spread",negative
313,"['international', 'passenger', 'direct', 'provide', 'covid', 'test', 'result', 'upon', 'arrival', 'follow', 'live', 'update', 'coronavirus', 'http']","['international', 'passenger', 'direct', 'provide', 'covid', 'test', 'result', 'upon', 'arrival', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
314,"['imported', 'coronavirus', 'case', 'china', 'outpace', 'local', 'infection', 'fifth', 'day', 'follow', 'live', 'update', 'coronavirus', 'http']","['imported', 'coronavirus', 'case', 'china', 'outpace', 'local', 'infection', 'fifth', 'day', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,infection",negative
315,"['pm', 'imran', 'khan', 'tell', 'nation', 'prepare', 'coronavirus', 'epidemic', 'rule', 'lockdown']","['pm', 'imran', 'khan', 'tell', 'nation', 'prepare', 'coronavirus', 'epidemic', 'rule', 'lockdown']",1,2,",prepare",",epidemic,lockdown",negative
316,"['arrest', 'karachi', 'hoard', 'sanitisers', 'face', 'mask', 'hold', 'gathering', 'follow', 'live', 'update', 'coronavirus', 'http']","['arrest', 'karachi', 'hoard', 'sanitisers', 'face', 'mask', 'hold', 'gathering', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",arrest,hoard,gathering",negative
317,"['ghabrana', 'nahi', 'hai', 'urges', 'pm', 'imran', 'address', 'nation', 'follow', 'live', 'update', 'coronavirus', 'http']","['ghabrana', 'nahi', 'hai', 'urges', 'pm', 'imran', 'address', 'nation', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
318,"['pm', 'imran', 'warn', 'hoarder', 'try', 'take', 'advantage', 'public', '\\', '\\', 'helplessness', 'follow', 'live', 'update', 'coronavirus', 'http']","['pm', 'imran', 'warn', 'hoarder', 'try', 'take', 'advantage', 'public', '\\', '\\', 'helplessness', 'follow', 'live', 'update', 'coronavirus', 'http']",1,1,",advantage",",helplessness",neutral
319,"['pm', 'imran', 'khan', 'say', 'national', 'shutdown', 'pakistan', 'possible', 'situation', 'us', 'europe', 'follow', 'live', 'update', 'coronavirus', 'http']","['pm', 'imran', 'khan', 'say', 'national', 'shutdown', 'pakistan', 'possible', 'situation', 'us', 'europe', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
320,"['virus', 'type', 'flu', 'set', 'apart', 'spread', 'quickly', 'per', 'cent', 'people', 'survive', 'prime', 'minister', 'imran', 'khan', 'say', 'address', 'nation', 'novel', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['virus', 'type', 'flu', 'set', 'apart', 'spread', 'quickly', 'per', 'cent', 'people', 'survive', 'prime', 'minister', 'imran', 'khan', 'say', 'address', 'nation', 'novel', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",virus,spread",negative
321,"['state', 'bank', 'announce', 'rs', 'billion', 'refinance', 'facility', 'support', 'purchase', 'equipment', 'use', 'fight', 'coronavirus']","['state', 'bank', 'announce', 'rs', 'billion', 'refinance', 'facility', 'support', 'purchase', 'equipment', 'use', 'fight', 'coronavirus']",2,0,",facility,support",,positive
322,"['new', 'positive', 'coronavirus', 'case', 'abbottabad', 'take', 'kp', 'tally', 'follow', 'live', 'update', 'coronavirus', 'http']","['new', 'positive', 'coronavirus', 'case', 'abbottabad', 'take', 'kp', 'tally', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",positive,case,tally",negative
323,"['iran', 'warns', 'million', 'would', 'kill', 'covid', 'people', 'ignore', 'govt', 'direction', 'follow', 'live', 'update', 'coronavirus', 'http']","['iran', 'warns', 'million', 'would', 'kill', 'covid', 'people', 'ignore', 'govt', 'direction', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",kill,ignore",negative
324,"['restaurant', 'mall', 'shop', 'centre', 'close', 'sindh', 'tomorrow', 'follow', 'live', 'update', 'coronavirus', 'http']","['restaurant', 'mall', 'shop', 'centre', 'close', 'sindh', 'tomorrow', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",close",negative
